Model,stimulus,MOS
police_station,police_station_dec0.10_qp11_qt10_cqlevel_58,0.580882353
police_station,police_station_dec0.10_qp8_qt7_cqlevel_63,0.95
police_station,police_station_dec0.10_qp9_qt8_cqlevel_63,0.84210526325
police_station,police_station_dec0.20_qp11_qt10_cqlevel_53,0.42647058824999995
police_station,police_station_dec0.80_qp12_qt11_cqlevel_38,0.12179487174999992
promo_ashtray,promo_ashtray_dec0.10_qp10_qt9_cqlevel_63,0.544117647
promo_ashtray,promo_ashtray_dec0.10_qp11_qt10_cqlevel_58,0.30921052625
promo_ashtray,promo_ashtray_dec0.10_qp6_qt5_cqlevel_63,0.8828125
promo_ashtray,promo_ashtray_dec0.10_qp8_qt7_cqlevel_63,0.625
promo_ashtray,promo_ashtray_dec0.20_qp11_qt10_cqlevel_48,0.20394736849999995
rafa_fr00001,rafa_fr00001_dec0.10_qp7_qt6_cqlevel_63,0.96710526325
rafa_fr00001,rafa_fr00001_dec0.10_qp9_qt8_cqlevel_63,0.8625
rafa_fr00001,rafa_fr00001_dec0.20_qp11_qt10_cqlevel_58,0.6785714285
rafa_fr00001,rafa_fr00001_dec0.60_qp12_qt11_cqlevel_58,0.41447368425
rafa_fr00001,rafa_fr00001_dec0.80_qp13_qt12_cqlevel_33,0.14423076925
sakura_cherry_blossom,sakura_cherry_blossom_dec0.10_qp9_qt8_cqlevel_63,0.9338235295
sakura_cherry_blossom,sakura_cherry_blossom_dec0.30_qp10_qt9_cqlevel_63,0.921875
sakura_cherry_blossom,sakura_cherry_blossom_dec1.00_qp10_qt9_cqlevel_63,0.8289473685
sakura_cherry_blossom,sakura_cherry_blossom_dec1.00_qp11_qt10_cqlevel_58,0.6794871795
sakura_cherry_blossom,sakura_cherry_blossom_dec1.00_qp13_qt12_cqlevel_33,0.20833333324999992
stereoscopic_cam,stereoscopic_cam_dec0.10_qp11_qt10_cqlevel_58,0.6513157895
stereoscopic_cam,stereoscopic_cam_dec0.10_qp7_qt6_cqlevel_63,0.9594594595
stereoscopic_cam,stereoscopic_cam_dec0.10_qp9_qt8_cqlevel_63,0.86184210525
stereoscopic_cam,stereoscopic_cam_dec0.20_qp12_qt11_cqlevel_53,0.48717948725000004
stereoscopic_cam,stereoscopic_cam_dec1.00_qp12_qt11_cqlevel_43,0.23076923075
violin,violin_dec0.10_qp10_qt9_cqlevel_58,0.37820512824999997
violin,violin_dec0.10_qp11_qt10_cqlevel_58,0.24342105275000003
violin,violin_dec0.10_qp7_qt6_cqlevel_63,0.95270270275
violin,violin_dec0.10_qp8_qt7_cqlevel_63,0.84375
violin,violin_dec0.30_qp13_qt12_cqlevel_43,0.14189189200000007
ware_bowl,ware_bowl_dec0.10_qp10_qt9_cqlevel_63,0.45833333325000003
ware_bowl,ware_bowl_dec0.10_qp6_qt5_cqlevel_63,0.9875
ware_bowl,ware_bowl_dec0.10_qp8_qt7_cqlevel_63,0.65625
ware_bowl,ware_bowl_dec0.20_qp12_qt11_cqlevel_53,0.16874999999999996
ware_bowl,ware_bowl_dec0.30_qp13_qt12_cqlevel_43,0.08552631574999991
winter_girl,winter_girl_dec0.10_qp7_qt6_cqlevel_63,0.93421052625
winter_girl,winter_girl_dec0.20_qp8_qt7_cqlevel_63,0.70833333325
winter_girl,winter_girl_dec0.40_qp10_qt9_cqlevel_63,0.41964285724999995
winter_girl,winter_girl_dec0.60_qp11_qt10_cqlevel_63,0.30714285725
winter_girl,winter_girl_dec0.80_qp14_qt13_cqlevel_48,0.25
