Model,stimulus,MOS
japanese_spiny_lobster,japanese_spiny_lobster_dec0.10_qp10_qt9_cqlevel_63,0.9324324325
japanese_spiny_lobster,japanese_spiny_lobster_dec0.10_qp8_qt7_cqlevel_63,0.98571428575
japanese_spiny_lobster,japanese_spiny_lobster_dec1.00_qp10_qt9_cqlevel_63,0.67567567575
japanese_spiny_lobster,japanese_spiny_lobster_dec1.00_qp11_qt10_cqlevel_58,0.2162162162500001
japanese_spiny_lobster,japanese_spiny_lobster_dec1.00_qp12_qt11_cqlevel_43,0.125
just_a_girl,just_a_girl_dec0.10_qp6_qt5_cqlevel_63,0.94078947375
just_a_girl,just_a_girl_dec0.20_qp9_qt8_cqlevel_63,0.65
just_a_girl,just_a_girl_dec0.40_qp10_qt9_cqlevel_63,0.39
just_a_girl,just_a_girl_dec0.60_qp11_qt10_cqlevel_58,0.17105263150000005
just_a_girl,just_a_girl_dec1.00_qp13_qt12_cqlevel_43,0.0859375
luna_lionfish,luna_lionfish_dec1.00_qp10_qt9_cqlevel_63,0.83552631575
luna_lionfish,luna_lionfish_dec1.00_qp11_qt10_cqlevel_53,0.55921052625
luna_lionfish,luna_lionfish_dec1.00_qp11_qt10_cqlevel_63,0.6875
luna_lionfish,luna_lionfish_dec1.00_qp12_qt11_cqlevel_58,0.43000000000000005
luna_lionfish,luna_lionfish_dec1.00_qp13_qt12_cqlevel_48,0.275
marble_mortar,marble_mortar_dec0.10_qp10_qt9_cqlevel_53,0.6470588235
marble_mortar,marble_mortar_dec0.10_qp6_qt5_cqlevel_63,0.94078947375
marble_mortar,marble_mortar_dec0.10_qp8_qt7_cqlevel_63,0.7960526315
marble_mortar,marble_mortar_dec0.40_qp11_qt10_cqlevel_38,0.36842105275000003
marble_mortar,marble_mortar_dec0.60_qp12_qt11_cqlevel_33,0.2890625
mira_w_gun,mira_w_gun_dec0.10_qp7_qt6_cqlevel_63,0.798076923
mira_w_gun,mira_w_gun_dec0.20_qp10_qt9_cqlevel_63,0.519736842
mira_w_gun,mira_w_gun_dec0.30_qp10_qt9_cqlevel_63,0.48684210525000005
mira_w_gun,mira_w_gun_dec1.00_qp11_qt10_cqlevel_63,0.2763157895
mira_w_gun,mira_w_gun_dec1.00_qp12_qt11_cqlevel_58,0.17948717949999993
motorcycle,motorcycle_dec0.10_qp6_qt5_cqlevel_63,0.9
motorcycle,motorcycle_dec0.10_qp8_qt7_cqlevel_63,0.73
motorcycle,motorcycle_dec0.20_qp9_qt8_cqlevel_63,0.5535714285
motorcycle,motorcycle_dec0.40_qp10_qt9_cqlevel_58,0.25
motorcycle,motorcycle_dec0.60_qp12_qt11_cqlevel_43,0.14473684199999992
piggy_bank,piggy_bank_dec0.10_qp12_qt11_cqlevel_58,0.552631579
piggy_bank,piggy_bank_dec0.10_qp7_qt6_cqlevel_63,0.9903846155
piggy_bank,piggy_bank_dec0.10_qp9_qt8_cqlevel_63,0.86486486475
piggy_bank,piggy_bank_dec0.20_qp13_qt12_cqlevel_53,0.32894736849999995
piggy_bank,piggy_bank_dec0.60_qp13_qt12_cqlevel_38,0.081081081
