Model,stimulus,MOS
wooden_gramophone,wooden_gramophone_dec0.10_qp12_qt11_cqlevel_53,0.66447368425
wooden_gramophone,wooden_gramophone_dec0.10_qp6_qt5_cqlevel_63,1.0
wooden_gramophone,wooden_gramophone_dec0.10_qp9_qt8_cqlevel_63,0.84375
wooden_gramophone,wooden_gramophone_dec0.30_qp12_qt11_cqlevel_43,0.42763157900000004
wooden_gramophone,wooden_gramophone_dec0.60_qp12_qt11_cqlevel_28,0.21052631574999991
zakopane_chair,zakopane_chair_dec0.10_qp10_qt9_cqlevel_63,0.45394736849999995
zakopane_chair,zakopane_chair_dec0.10_qp6_qt5_cqlevel_63,0.963235294
zakopane_chair,zakopane_chair_dec0.10_qp7_qt6_cqlevel_63,0.7884615385
zakopane_chair,zakopane_chair_dec0.10_qp8_qt7_cqlevel_63,0.61486486475
zakopane_chair,zakopane_chair_dec0.20_qp13_qt12_cqlevel_53,0.07236842099999996
butterflies_collection,butterflies_collection_dec0.10_qp10_qt9_cqlevel_63,0.42857142849999996
butterflies_collection,butterflies_collection_dec0.10_qp12_qt11_cqlevel_58,0.3486842105
butterflies_collection,butterflies_collection_dec0.10_qp7_qt6_cqlevel_63,0.8974358975000001
butterflies_collection,butterflies_collection_dec0.10_qp8_qt7_cqlevel_63,0.725
butterflies_collection,butterflies_collection_dec0.40_qp14_qt13_cqlevel_38,0.08974358975000007
cyber_samurai,cyber_samurai_dec0.10_qp10_qt9_cqlevel_63,0.375
cyber_samurai,cyber_samurai_dec0.10_qp7_qt6_cqlevel_63,0.93421052625
cyber_samurai,cyber_samurai_dec0.10_qp8_qt7_cqlevel_63,0.7763157895
cyber_samurai,cyber_samurai_dec0.20_qp11_qt10_cqlevel_63,0.22999999999999998
cyber_samurai,cyber_samurai_dec0.80_qp13_qt12_cqlevel_43,0.1517857142500001
grey_knight,grey_knight_dec0.10_qp6_qt5_cqlevel_63,0.88815789475
grey_knight,grey_knight_dec0.10_qp9_qt8_cqlevel_63,0.451923077
grey_knight,grey_knight_dec0.60_qp11_qt10_cqlevel_63,0.43939393950000005
grey_knight,grey_knight_dec0.60_qp12_qt11_cqlevel_58,0.20999999999999996
grey_knight,grey_knight_dec1.00_qp12_qt11_cqlevel_43,0.08571428574999995
levi_fr00000,levi_fr00000_dec0.10_qp7_qt6_cqlevel_63,0.98571428575
levi_fr00000,levi_fr00000_dec0.10_qp9_qt8_cqlevel_63,0.91447368425
levi_fr00000,levi_fr00000_dec0.40_qp11_qt10_cqlevel_63,0.73
levi_fr00000,levi_fr00000_dec0.80_qp11_qt10_cqlevel_58,0.39285714275000005
levi_fr00000,levi_fr00000_dec1.00_qp12_qt11_cqlevel_43,0.2115384615
orbiter_space_shutter,orbiter_space_shutter_dec0.20_qp10_qt9_cqlevel_63,0.8660714285
orbiter_space_shutter,orbiter_space_shutter_dec0.20_qp9_qt8_cqlevel_63,0.8552631580000001
orbiter_space_shutter,orbiter_space_shutter_dec0.30_qp11_qt10_cqlevel_63,0.7115384615
orbiter_space_shutter,orbiter_space_shutter_dec0.80_qp11_qt10_cqlevel_63,0.5789473685
orbiter_space_shutter,orbiter_space_shutter_dec1.00_qp13_qt12_cqlevel_53,0.32894736849999995
wiz_boots,wiz_boots_dec0.10_qp10_qt9_cqlevel_53,0.42105263150000005
wiz_boots,wiz_boots_dec0.10_qp10_qt9_cqlevel_63,0.63157894725
wiz_boots,wiz_boots_dec0.10_qp7_qt6_cqlevel_63,0.92647058825
wiz_boots,wiz_boots_dec0.10_qp8_qt7_cqlevel_63,0.8285714285
wiz_boots,wiz_boots_dec0.60_qp12_qt11_cqlevel_33,0.1029411764999999
