Model,stimulus,MOS
bag,bag_geo_26_col_26,0.17527655267021203
bag,bag_geo_26_col_32,0.18498838236812798
bag,bag_geo_26_col_38,0.14561464200077789
bag,bag_geo_26_col_44,0.28957035373408202
bag,bag_geo_26_col_50,0.58089619742596299
bag,bag_geo_32_col_26,0.16558431365806203
bag,bag_geo_32_col_32,0.13305327415735801
bag,bag_geo_32_col_38,0.19970665564786705
bag,bag_geo_32_col_44,0.32521336919185206
bag,bag_geo_32_col_50,0.52566586715186192
bag,bag_geo_38_col_26,0.16388633237612693
bag,bag_geo_38_col_32,0.1960855839709259
bag,bag_geo_38_col_38,0.237467297580086
bag,bag_geo_38_col_44,0.30865254172166001
bag,bag_geo_38_col_50,0.54096165274385599
bag,bag_geo_44_col_26,0.24144807829403503
bag,bag_geo_44_col_32,0.34914933255274905
bag,bag_geo_44_col_38,0.36274702980616103
bag,bag_geo_44_col_44,0.438749552034854
bag,bag_geo_44_col_50,0.62102637307017905
bag,bag_geo_50_col_26,0.58402902216980601
bag,bag_geo_50_col_32,0.62222436928247093
bag,bag_geo_50_col_38,0.68696423140169904
bag,bag_geo_50_col_44,0.69918994567557302
bag,bag_geo_50_col_50,0.831642634995439
banana,banana_geo_26_col_26,0.1835003934749101
banana,banana_geo_26_col_32,0.20311793347238705
banana,banana_geo_26_col_38,0.35044520717651806
banana,banana_geo_26_col_44,0.35475502309488705
banana,banana_geo_26_col_50,0.43913602622139503
banana,banana_geo_32_col_26,0.23086741929186105
banana,banana_geo_32_col_32,0.24296179334864998
banana,banana_geo_32_col_38,0.31467623228524599
banana,banana_geo_32_col_44,0.32021946263817791
banana,banana_geo_32_col_50,0.47315763819426204
banana,banana_geo_38_col_26,0.36792413666624002
banana,banana_geo_38_col_32,0.42034204155168498
banana,banana_geo_38_col_38,0.45128834997440104
banana,banana_geo_38_col_44,0.49978282942839203
banana,banana_geo_38_col_50,0.58220762642896795
banana,banana_geo_44_col_26,0.57986619120848404
banana,banana_geo_44_col_32,0.61772277027657396
banana,banana_geo_44_col_38,0.59807438778713706
banana,banana_geo_44_col_44,0.63988364394856201
banana,banana_geo_44_col_50,0.64891457436698508
banana,banana_geo_50_col_26,0.75119202556749298
banana,banana_geo_50_col_32,0.75640307950455399
banana,banana_geo_50_col_38,0.76398486717730196
banana,banana_geo_50_col_44,0.77449820586330598
banana,banana_geo_50_col_50,0.78954512774364494
biscuits,biscuits_geo_26_col_26,0.12107631509207906
biscuits,biscuits_geo_26_col_32,0.18356954785874502
biscuits,biscuits_geo_26_col_38,0.24684528975073905
biscuits,biscuits_geo_26_col_44,0.29302949469517603
biscuits,biscuits_geo_26_col_50,0.52513223893431493
biscuits,biscuits_geo_32_col_26,0.14840546587060299
biscuits,biscuits_geo_32_col_32,0.16442585970970702
biscuits,biscuits_geo_32_col_38,0.23729242808367901
biscuits,biscuits_geo_32_col_44,0.36246205013269295
biscuits,biscuits_geo_32_col_50,0.52213628798936496
biscuits,biscuits_geo_38_col_26,0.20464318313582697
biscuits,biscuits_geo_38_col_32,0.16563941173150298
biscuits,biscuits_geo_38_col_38,0.22961779699001694
biscuits,biscuits_geo_38_col_44,0.32210001015959189
biscuits,biscuits_geo_38_col_50,0.49148178162849299
biscuits,biscuits_geo_44_col_26,0.26922358821571191
biscuits,biscuits_geo_44_col_32,0.35405153014147894
biscuits,biscuits_geo_44_col_38,0.41529832997874205
biscuits,biscuits_geo_44_col_44,0.43047971888626002
biscuits,biscuits_geo_44_col_50,0.56790484496399496
biscuits,biscuits_geo_50_col_26,0.46664695860497096
biscuits,biscuits_geo_50_col_32,0.50705128038432301
biscuits,biscuits_geo_50_col_38,0.48501021315461401
biscuits,biscuits_geo_50_col_44,0.57268048757088108
biscuits,biscuits_geo_50_col_50,0.63360833803411098
cauliflower,cauliflower_geo_26_col_26,0.12793783318096696
cauliflower,cauliflower_geo_26_col_32,0.10529304564146102
cauliflower,cauliflower_geo_26_col_38,0.21026288820963002
cauliflower,cauliflower_geo_26_col_44,0.41775118916865506
cauliflower,cauliflower_geo_26_col_50,0.58253879874436698
cauliflower,cauliflower_geo_32_col_26,0.13388940245425895
cauliflower,cauliflower_geo_32_col_32,0.149540789879411
cauliflower,cauliflower_geo_32_col_38,0.18336782830139198
cauliflower,cauliflower_geo_32_col_44,0.34616585561052704
cauliflower,cauliflower_geo_32_col_50,0.55595586836991395
cauliflower,cauliflower_geo_38_col_26,0.18063365718820701
cauliflower,cauliflower_geo_38_col_32,0.24415754244738697
cauliflower,cauliflower_geo_38_col_38,0.29463134503323896
cauliflower,cauliflower_geo_38_col_44,0.36543067372263305
cauliflower,cauliflower_geo_38_col_50,0.59169500643747297
cauliflower,cauliflower_geo_44_col_26,0.45264408619904406
cauliflower,cauliflower_geo_44_col_32,0.44266404947719007
cauliflower,cauliflower_geo_44_col_38,0.50478530079775297
cauliflower,cauliflower_geo_44_col_44,0.59334412839277895
cauliflower,cauliflower_geo_44_col_50,0.69911706945035801
cauliflower,cauliflower_geo_50_col_26,0.637037364807719
cauliflower,cauliflower_geo_50_col_32,0.71349853552748899
cauliflower,cauliflower_geo_50_col_38,0.74310491488665709
cauliflower,cauliflower_geo_50_col_44,0.73546671309201295
cauliflower,cauliflower_geo_50_col_50,0.78685046795756797
flowerpot,flowerpot_geo_26_col_26,0.13205329095527507
flowerpot,flowerpot_geo_26_col_32,0.13339114126657803
flowerpot,flowerpot_geo_26_col_38,0.14276648703679296
flowerpot,flowerpot_geo_26_col_44,0.191987537173819
flowerpot,flowerpot_geo_26_col_50,0.35526167868291592
flowerpot,flowerpot_geo_32_col_26,0.18105530886439003
flowerpot,flowerpot_geo_32_col_32,0.19108966336799194
flowerpot,flowerpot_geo_32_col_38,0.27346594332792606
flowerpot,flowerpot_geo_32_col_44,0.23953705954690707
flowerpot,flowerpot_geo_32_col_50,0.39251295342752901
flowerpot,flowerpot_geo_38_col_26,0.34859041605396401
flowerpot,flowerpot_geo_38_col_32,0.379377925004595
flowerpot,flowerpot_geo_38_col_38,0.40813285166456403
flowerpot,flowerpot_geo_38_col_44,0.46759558187816996
flowerpot,flowerpot_geo_38_col_50,0.54500534773713505
flowerpot,flowerpot_geo_44_col_26,0.63569561981135903
flowerpot,flowerpot_geo_44_col_32,0.62221893130953299
flowerpot,flowerpot_geo_44_col_38,0.58814883612421909
flowerpot,flowerpot_geo_44_col_44,0.59204315768295701
flowerpot,flowerpot_geo_44_col_50,0.68377613550901306
flowerpot,flowerpot_geo_50_col_26,0.75427978835187703
flowerpot,flowerpot_geo_50_col_32,0.736203069449615
flowerpot,flowerpot_geo_50_col_38,0.75828483644314604
flowerpot,flowerpot_geo_50_col_44,0.73200338379920793
flowerpot,flowerpot_geo_50_col_50,0.79968837472820198
house,house_geo_26_col_26,0.11010351871818402
house,house_geo_26_col_32,0.10879492019489201
house,house_geo_26_col_38,0.167732520472193
house,house_geo_26_col_44,0.33684338768131694
house,house_geo_26_col_50,0.68903244320705803
house,house_geo_32_col_26,0.07765163904413297
house,house_geo_32_col_32,0.10061963408637098
house,house_geo_32_col_38,0.16143940543642998
house,house_geo_32_col_44,0.39179158521887303
house,house_geo_32_col_50,0.716810270571974
house,house_geo_38_col_26,0.18896588712984297
house,house_geo_38_col_32,0.17149054216013693
house,house_geo_38_col_38,0.20315958821695701
house,house_geo_38_col_44,0.47826625780992404
house,house_geo_38_col_50,0.74429373761348705
house,house_geo_44_col_26,0.384942009071922
house,house_geo_44_col_32,0.35114946094863098
house,house_geo_44_col_38,0.368731801891788
house,house_geo_44_col_44,0.52090222869421299
house,house_geo_44_col_50,0.83499043499915304
house,house_geo_50_col_26,0.625475564770262
house,house_geo_50_col_32,0.63239229950095699
house,house_geo_50_col_38,0.66158190371617898
house,house_geo_50_col_44,0.67741026502089907
house,house_geo_50_col_50,0.84743505311309997
litchi,litchi_geo_26_col_26,0.070178156598356023
litchi,litchi_geo_26_col_32,0.068637500830203035
litchi,litchi_geo_26_col_38,0.10821045447035305
litchi,litchi_geo_26_col_44,0.43330889852417298
litchi,litchi_geo_26_col_50,0.69455960858876797
litchi,litchi_geo_32_col_26,0.084170423194357968
litchi,litchi_geo_32_col_32,0.10025892959365512
litchi,litchi_geo_32_col_38,0.16797559183270905
litchi,litchi_geo_32_col_44,0.40861461706310298
litchi,litchi_geo_32_col_50,0.68359313970006408
litchi,litchi_geo_38_col_26,0.14361345433658002
litchi,litchi_geo_38_col_32,0.14814044467474408
litchi,litchi_geo_38_col_38,0.224529998766269
litchi,litchi_geo_38_col_44,0.50800514476412295
litchi,litchi_geo_38_col_50,0.69020125830745394
litchi,litchi_geo_44_col_26,0.36343901428157499
litchi,litchi_geo_44_col_32,0.38687811431317398
litchi,litchi_geo_44_col_38,0.33195683441334201
litchi,litchi_geo_44_col_44,0.53560074250454792
litchi,litchi_geo_44_col_50,0.74943314390960203
litchi,litchi_geo_50_col_26,0.5485196440835709
litchi,litchi_geo_50_col_32,0.57513632489481503
litchi,litchi_geo_50_col_38,0.59031288884654098
litchi,litchi_geo_50_col_44,0.67851663659018002
litchi,litchi_geo_50_col_50,0.79779133460368101
ping-pong_bat,ping-pong_bat_geo_26_col_26,0.11877878621189797
ping-pong_bat,ping-pong_bat_geo_26_col_32,0.17519732885078798
ping-pong_bat,ping-pong_bat_geo_26_col_38,0.28882220203742304
ping-pong_bat,ping-pong_bat_geo_26_col_44,0.54143255335596896
ping-pong_bat,ping-pong_bat_geo_26_col_50,0.71339831343148297
ping-pong_bat,ping-pong_bat_geo_32_col_26,0.136610336145084
ping-pong_bat,ping-pong_bat_geo_32_col_32,0.19296758179570006
ping-pong_bat,ping-pong_bat_geo_32_col_38,0.317399808396717
ping-pong_bat,ping-pong_bat_geo_32_col_44,0.54941625701841701
ping-pong_bat,ping-pong_bat_geo_32_col_50,0.70951459533633598
ping-pong_bat,ping-pong_bat_geo_38_col_26,0.17153737043920003
ping-pong_bat,ping-pong_bat_geo_38_col_32,0.20733892818789301
ping-pong_bat,ping-pong_bat_geo_38_col_38,0.336570817424376
ping-pong_bat,ping-pong_bat_geo_38_col_44,0.48427437415041197
ping-pong_bat,ping-pong_bat_geo_38_col_50,0.71587246938934901
ping-pong_bat,ping-pong_bat_geo_44_col_26,0.48579813671607508
ping-pong_bat,ping-pong_bat_geo_44_col_32,0.56383341734230397
ping-pong_bat,ping-pong_bat_geo_44_col_38,0.555489267948586
ping-pong_bat,ping-pong_bat_geo_44_col_44,0.62625215852498295
ping-pong_bat,ping-pong_bat_geo_44_col_50,0.78296843795969995
ping-pong_bat,ping-pong_bat_geo_50_col_26,0.75803435419498999
ping-pong_bat,ping-pong_bat_geo_50_col_32,0.78834133070102896
ping-pong_bat,ping-pong_bat_geo_50_col_38,0.77431421236637898
ping-pong_bat,ping-pong_bat_geo_50_col_44,0.77644954221909301
ping-pong_bat,ping-pong_bat_geo_50_col_50,0.89176932943404796
puer_tea,puer_tea_geo_26_col_26,0.13327733876476999
puer_tea,puer_tea_geo_26_col_32,0.18339824370880098
puer_tea,puer_tea_geo_26_col_38,0.24877286946130195
puer_tea,puer_tea_geo_26_col_44,0.446072610942991
puer_tea,puer_tea_geo_26_col_50,0.81818860903302792
puer_tea,puer_tea_geo_32_col_26,0.18870380089504291
puer_tea,puer_tea_geo_32_col_32,0.24079891051442803
puer_tea,puer_tea_geo_32_col_38,0.26081077381569695
puer_tea,puer_tea_geo_32_col_44,0.50513655330820106
puer_tea,puer_tea_geo_32_col_50,0.81867796629666501
puer_tea,puer_tea_geo_38_col_26,0.19849234104998004
puer_tea,puer_tea_geo_38_col_32,0.22058950483760897
puer_tea,puer_tea_geo_38_col_38,0.27752530837596301
puer_tea,puer_tea_geo_38_col_44,0.50370347476312605
puer_tea,puer_tea_geo_38_col_50,0.800489326733971
puer_tea,puer_tea_geo_44_col_26,0.33289083689820398
puer_tea,puer_tea_geo_44_col_32,0.24776621351754802
puer_tea,puer_tea_geo_44_col_38,0.41666453796317593
puer_tea,puer_tea_geo_44_col_44,0.61168772063889998
puer_tea,puer_tea_geo_44_col_50,0.795875200299625
puer_tea,puer_tea_geo_50_col_26,0.49856166054489204
puer_tea,puer_tea_geo_50_col_32,0.48906498229248907
puer_tea,puer_tea_geo_50_col_38,0.56236570735888503
puer_tea,puer_tea_geo_50_col_44,0.639797613962102
puer_tea,puer_tea_geo_50_col_50,0.848108768196561
pumpkin,pumpkin_geo_26_col_26,0.14320269312313794
pumpkin,pumpkin_geo_26_col_32,0.15942497931713506
pumpkin,pumpkin_geo_26_col_38,0.17310697798715491
pumpkin,pumpkin_geo_26_col_44,0.39483586899315304
pumpkin,pumpkin_geo_26_col_50,0.61593073363707396
pumpkin,pumpkin_geo_32_col_26,0.14967872656686498
pumpkin,pumpkin_geo_32_col_32,0.11428029907663695
pumpkin,pumpkin_geo_32_col_38,0.22194750996947699
pumpkin,pumpkin_geo_32_col_44,0.35146834020506501
pumpkin,pumpkin_geo_32_col_50,0.60397301152763705
pumpkin,pumpkin_geo_38_col_26,0.13958461992175197
pumpkin,pumpkin_geo_38_col_32,0.15529175826545494
pumpkin,pumpkin_geo_38_col_38,0.18479312609673004
pumpkin,pumpkin_geo_38_col_44,0.38172817645847401
pumpkin,pumpkin_geo_38_col_50,0.6050345660338261
pumpkin,pumpkin_geo_44_col_26,0.21850852236013096
pumpkin,pumpkin_geo_44_col_32,0.27018048973030506
pumpkin,pumpkin_geo_44_col_38,0.25782536290009805
pumpkin,pumpkin_geo_44_col_44,0.42177914094636204
pumpkin,pumpkin_geo_44_col_50,0.62363573398840599
pumpkin,pumpkin_geo_50_col_26,0.46586867413114996
pumpkin,pumpkin_geo_50_col_32,0.42919593765081798
pumpkin,pumpkin_geo_50_col_38,0.50957195472359906
pumpkin,pumpkin_geo_50_col_44,0.56637115700203
pumpkin,pumpkin_geo_50_col_50,0.70403151589623703
ship,ship_geo_26_col_26,0.18964089879668
ship,ship_geo_26_col_32,0.17531369526898
ship,ship_geo_26_col_38,0.19945108615284601
ship,ship_geo_26_col_44,0.20953461331326595
ship,ship_geo_26_col_50,0.36762684365577702
ship,ship_geo_32_col_26,0.19301156637972494
ship,ship_geo_32_col_32,0.17806287262626697
ship,ship_geo_32_col_38,0.227068769979336
ship,ship_geo_32_col_44,0.31960120193452102
ship,ship_geo_32_col_50,0.39420319229846901
ship,ship_geo_38_col_26,0.30422325374243997
ship,ship_geo_38_col_32,0.27852933938591207
ship,ship_geo_38_col_38,0.38621549061720006
ship,ship_geo_38_col_44,0.38233262625256303
ship,ship_geo_38_col_50,0.46748795051273395
ship,ship_geo_44_col_26,0.55483358224766999
ship,ship_geo_44_col_32,0.54965433860882396
ship,ship_geo_44_col_38,0.59255673828037003
ship,ship_geo_44_col_44,0.61661943898543903
ship,ship_geo_44_col_50,0.61833829546375996
ship,ship_geo_50_col_26,0.75184184814367794
ship,ship_geo_50_col_32,0.6932624740386879
ship,ship_geo_50_col_38,0.70042875531826398
ship,ship_geo_50_col_44,0.76487854563816993
ship,ship_geo_50_col_50,0.725003709744938
stone,stone_geo_26_col_26,0.12600198994052803
stone,stone_geo_26_col_32,0.092367490195991997
stone,stone_geo_26_col_38,0.14638080176932211
stone,stone_geo_26_col_44,0.40666116038813593
stone,stone_geo_26_col_50,0.73933517934026094
stone,stone_geo_32_col_26,0.160845640310321
stone,stone_geo_32_col_32,0.10721425323493194
stone,stone_geo_32_col_38,0.17877201325704506
stone,stone_geo_32_col_44,0.44708216557845004
stone,stone_geo_32_col_50,0.72071307755070901
stone,stone_geo_38_col_26,0.1475360416111241
stone,stone_geo_38_col_32,0.16817185407834101
stone,stone_geo_38_col_38,0.21759045743694405
stone,stone_geo_38_col_44,0.45043933822924598
stone,stone_geo_38_col_50,0.79506572917349905
stone,stone_geo_44_col_26,0.24315520827330306
stone,stone_geo_44_col_32,0.33786237374219896
stone,stone_geo_44_col_38,0.36289538088735496
stone,stone_geo_44_col_44,0.50733320236240198
stone,stone_geo_44_col_50,0.75777071978293098
stone,stone_geo_50_col_26,0.53233801480462595
stone,stone_geo_50_col_32,0.51784972459303602
stone,stone_geo_50_col_38,0.576035927890586
stone,stone_geo_50_col_44,0.66292514009725401
stone,stone_geo_50_col_50,0.84565787787507096
tool_box,tool_box_geo_26_col_26,0.14550394017615109
tool_box,tool_box_geo_26_col_32,0.18211949559632301
tool_box,tool_box_geo_26_col_38,0.30840210169766802
tool_box,tool_box_geo_26_col_44,0.55065663398696207
tool_box,tool_box_geo_26_col_50,0.76695929818955999
tool_box,tool_box_geo_32_col_26,0.17704527002490711
tool_box,tool_box_geo_32_col_32,0.21886060368610805
tool_box,tool_box_geo_32_col_38,0.35031095305756099
tool_box,tool_box_geo_32_col_44,0.53032652503212196
tool_box,tool_box_geo_32_col_50,0.74763363173711195
tool_box,tool_box_geo_38_col_26,0.18953278229632897
tool_box,tool_box_geo_38_col_32,0.200809165094047
tool_box,tool_box_geo_38_col_38,0.33975303684608604
tool_box,tool_box_geo_38_col_44,0.56967660491307304
